Date,Hour,load,zone
7/4/2017,19:00,2483,PSEI
7/4/2017,19:00,15624,SCE
7/4/2017,19:00,2766,SDGE
7/4/2017,19:00,100,VEA
7/4/2017,20:00,5661,AZPS
7/4/2017,20:00,32392,CA ISO
7/4/2017,20:00,6552,NEVP
7/4/2017,20:00,6803,PACE
7/4/2017,20:00,2678,PACW
7/4/2017,20:00,14503,PGE
7/4/2017,20:00,2401,PSEI
7/4/2017,20:00,15032,SCE
7/4/2017,20:00,2768,SDGE
7/4/2017,20:00,89,VEA
7/4/2017,21:00,5258,AZPS
7/4/2017,21:00,31065,CA ISO
7/4/2017,21:00,6116,NEVP
7/4/2017,21:00,6405,PACE
7/4/2017,21:00,2529,PACW
7/4/2017,21:00,13958,PGE
7/4/2017,21:00,2357,PSEI
7/4/2017,21:00,14374,SCE
7/4/2017,21:00,2655,SDGE
7/4/2017,21:00,78,VEA
7/4/2017,22:00,4913,AZPS
7/4/2017,22:00,29711,CA ISO
7/4/2017,22:00,5709,NEVP
7/4/2017,22:00,6117,PACE
7/4/2017,22:00,2324,PACW
7/4/2017,22:00,13289,PGE
7/4/2017,22:00,2248,PSEI
7/4/2017,22:00,13794,SCE
7/4/2017,22:00,2555,SDGE
7/4/2017,22:00,73,VEA
7/4/2017,23:00,4490,AZPS
7/4/2017,23:00,27652,CA ISO
7/4/2017,23:00,5309,NEVP
7/4/2017,23:00,5691,PACE
7/4/2017,23:00,2155,PACW
7/4/2017,23:00,12393,PGE
7/4/2017,23:00,2141,PSEI
7/4/2017,23:00,12857,SCE
7/4/2017,23:00,2337,SDGE
7/4/2017,23:00,65,VEA
7/5/2017,0:00,4139,AZPS
7/5/2017,0:00,25503,CA ISO
7/5/2017,0:00,4909,NEVP
7/5/2017,0:00,5302,PACE
7/5/2017,0:00,1962,PACW
7/5/2017,0:00,11495,PGE
7/5/2017,0:00,1969,PSEI
7/5/2017,0:00,11808,SCE
7/5/2017,0:00,2141,SDGE
7/5/2017,0:00,59,VEA
7/5/2017,1:00,3863,AZPS
7/5/2017,1:00,24140,CA ISO
7/5/2017,1:00,4592,NEVP
7/5/2017,1:00,5042,PACE
7/5/2017,1:00,1853,PACW
7/5/2017,1:00,10965,PGE
7/5/2017,1:00,1833,PSEI
7/5/2017,1:00,11078,SCE
7/5/2017,1:00,2042,SDGE
7/5/2017,1:00,55,VEA
7/5/2017,2:00,3655,AZPS
7/5/2017,2:00,23410,CA ISO
7/5/2017,2:00,4370,NEVP
7/5/2017,2:00,4878,PACE
7/5/2017,2:00,1764,PACW
7/5/2017,2:00,10763,PGE
7/5/2017,2:00,1757,PSEI
7/5/2017,2:00,10626,SCE
7/5/2017,2:00,1968,SDGE
7/5/2017,2:00,53,VEA
7/5/2017,3:00,3518,AZPS
7/5/2017,3:00,22849,CA ISO
7/5/2017,3:00,4206,NEVP
7/5/2017,3:00,4835,PACE
7/5/2017,3:00,1722,PACW
7/5/2017,3:00,10567,PGE
7/5/2017,3:00,1744,PSEI
7/5/2017,3:00,10334,SCE
7/5/2017,3:00,1898,SDGE
7/5/2017,3:00,50,VEA
7/5/2017,4:00,3476,AZPS
7/5/2017,4:00,22971,CA ISO
7/5/2017,4:00,4124,NEVP
7/5/2017,4:00,4919,PACE
7/5/2017,4:00,1737,PACW
7/5/2017,4:00,10661,PGE
7/5/2017,4:00,1794,PSEI
7/5/2017,4:00,10346,SCE
7/5/2017,4:00,1914,SDGE
7/5/2017,4:00,50,VEA
7/5/2017,5:00,3514,AZPS
7/5/2017,5:00,23919,CA ISO
7/5/2017,5:00,4071,NEVP
7/5/2017,5:00,5074,PACE
7/5/2017,5:00,1841,PACW
7/5/2017,5:00,11100,PGE
7/5/2017,5:00,1901,PSEI
7/5/2017,5:00,10748,SCE
7/5/2017,5:00,2020,SDGE
7/5/2017,5:00,51,VEA
7/5/2017,6:00,3629,AZPS
7/5/2017,6:00,25041,CA ISO
7/5/2017,6:00,4127,NEVP
7/5/2017,6:00,5454,PACE
7/5/2017,6:00,2042,PACW
7/5/2017,6:00,11679,PGE
7/5/2017,6:00,2084,PSEI
7/5/2017,6:00,11177,SCE
7/5/2017,6:00,2132,SDGE
7/5/2017,6:00,53,VEA
7/5/2017,7:00,3877,AZPS
7/5/2017,7:00,26582,CA ISO
7/5/2017,7:00,4454,NEVP
7/5/2017,7:00,5938,PACE
7/5/2017,7:00,2268,PACW
7/5/2017,7:00,12240,PGE
7/5/2017,7:00,2294,PSEI
7/5/2017,7:00,12000,SCE
7/5/2017,7:00,2282,SDGE
7/5/2017,7:00,60,VEA
7/5/2017,8:00,4154,AZPS
7/5/2017,8:00,27933,CA ISO
7/5/2017,8:00,4885,NEVP
7/5/2017,8:00,6387,PACE
7/5/2017,8:00,2438,PACW
7/5/2017,8:00,12617,PGE
7/5/2017,8:00,2458,PSEI
7/5/2017,8:00,12805,SCE
7/5/2017,8:00,2443,SDGE
7/5/2017,8:00,68,VEA
7/5/2017,9:00,4473,AZPS
7/5/2017,9:00,29170,CA ISO
7/5/2017,9:00,5358,NEVP
7/5/2017,9:00,6812,PACE
7/5/2017,9:00,2604,PACW
7/5/2017,9:00,12786,PGE
7/5/2017,9:00,2582,PSEI
7/5/2017,9:00,13752,SCE
7/5/2017,9:00,2554,SDGE
7/5/2017,9:00,78,VEA
7/5/2017,10:00,4841,AZPS
7/5/2017,10:00,30348,CA ISO
7/5/2017,10:00,5880,NEVP
7/5/2017,10:00,7184,PACE
7/5/2017,10:00,2756,PACW
7/5/2017,10:00,12870,PGE
7/5/2017,10:00,2690,PSEI
7/5/2017,10:00,14769,SCE
7/5/2017,10:00,2619,SDGE
7/5/2017,10:00,90,VEA
7/5/2017,11:00,5190,AZPS
7/5/2017,11:00,31558,CA ISO
7/5/2017,11:00,6430,NEVP
7/5/2017,11:00,7558,PACE
7/5/2017,11:00,2879,PACW
7/5/2017,11:00,13103,PGE
7/5/2017,11:00,2779,PSEI
7/5/2017,11:00,15688,SCE
7/5/2017,11:00,2667,SDGE
7/5/2017,11:00,100,VEA
7/5/2017,12:00,5512,AZPS
7/5/2017,12:00,32977,CA ISO
7/5/2017,12:00,6930,NEVP
7/5/2017,12:00,7941,PACE
7/5/2017,12:00,3031,PACW
7/5/2017,12:00,13531,PGE
7/5/2017,12:00,2847,PSEI
7/5/2017,12:00,16614,SCE
7/5/2017,12:00,2723,SDGE
7/5/2017,12:00,109,VEA
7/5/2017,13:00,5868,AZPS
7/5/2017,13:00,34646,CA ISO
7/5/2017,13:00,7288,NEVP
7/5/2017,13:00,8168,PACE
7/5/2017,13:00,3156,PACW
7/5/2017,13:00,14105,PGE
7/5/2017,13:00,2906,PSEI
7/5/2017,13:00,17595,SCE
7/5/2017,13:00,2832,SDGE
7/5/2017,13:00,114,VEA
7/5/2017,14:00,6225,AZPS
7/5/2017,14:00,36233,CA ISO
7/5/2017,14:00,7618,NEVP
7/5/2017,14:00,8306,PACE
7/5/2017,14:00,3251,PACW
7/5/2017,14:00,14720,PGE
7/5/2017,14:00,2963,PSEI
7/5/2017,14:00,18452,SCE
7/5/2017,14:00,2943,SDGE
7/5/2017,14:00,118,VEA
7/5/2017,15:00,6526,AZPS
7/5/2017,15:00,37488,CA ISO
7/5/2017,15:00,7909,NEVP
7/5/2017,15:00,8346,PACE
7/5/2017,15:00,3320,PACW
7/5/2017,15:00,15197,PGE
7/5/2017,15:00,3021,PSEI
7/5/2017,15:00,19136,SCE
7/5/2017,15:00,3035,SDGE
7/5/2017,15:00,120,VEA
7/5/2017,16:00,6748,AZPS
7/5/2017,16:00,38504,CA ISO
7/5/2017,16:00,7908,NEVP
7/5/2017,16:00,8302,PACE
7/5/2017,16:00,3354,PACW
7/5/2017,16:00,15763,PGE
7/5/2017,16:00,3083,PSEI
7/5/2017,16:00,19477,SCE
7/5/2017,16:00,3145,SDGE
7/5/2017,16:00,119,VEA
7/5/2017,17:00,6850,AZPS
7/5/2017,17:00,39190,CA ISO
7/5/2017,17:00,7884,NEVP
7/5/2017,17:00,8147,PACE
7/5/2017,17:00,3374,PACW
7/5/2017,17:00,16286,PGE
7/5/2017,17:00,3144,PSEI
7/5/2017,17:00,19580,SCE
7/5/2017,17:00,3208,SDGE
7/5/2017,17:00,116,VEA
7/5/2017,18:00,6759,AZPS
7/5/2017,18:00,39072,CA ISO
7/5/2017,18:00,7785,NEVP
7/5/2017,18:00,7991,PACE
7/5/2017,18:00,3347,PACW
7/5/2017,18:00,16647,PGE
7/5/2017,18:00,3136,PSEI
7/5/2017,18:00,19162,SCE
7/5/2017,18:00,3153,SDGE
7/5/2017,18:00,110,VEA
7/5/2017,19:00,6521,AZPS
7/5/2017,19:00,38302,CA ISO
7/5/2017,19:00,7433,NEVP
7/5/2017,19:00,7725,PACE
7/5/2017,19:00,3250,PACW
7/5/2017,19:00,16664,PGE
7/5/2017,19:00,3085,PSEI
7/5/2017,19:00,18476,SCE
7/5/2017,19:00,3058,SDGE
7/5/2017,19:00,104,VEA
7/5/2017,20:00,6272,AZPS
7/5/2017,20:00,37186,CA ISO
7/5/2017,20:00,7228,NEVP
7/5/2017,20:00,7482,PACE
7/5/2017,20:00,3093,PACW
7/5/2017,20:00,16275,PGE
7/5/2017,20:00,2985,PSEI
7/5/2017,20:00,17753,SCE
7/5/2017,20:00,3057,SDGE
7/5/2017,20:00,101,VEA
7/5/2017,21:00,5879,AZPS
7/5/2017,21:00,35689,CA ISO
7/5/2017,21:00,6886,NEVP
7/5/2017,21:00,7018,PACE
7/5/2017,21:00,2949,PACW
7/5/2017,21:00,15797,PGE
7/5/2017,21:00,2903,PSEI
7/5/2017,21:00,16871,SCE
7/5/2017,21:00,2929,SDGE
7/5/2017,21:00,92,VEA
7/5/2017,22:00,5323,AZPS
7/5/2017,22:00,32556,CA ISO
7/5/2017,22:00,6370,NEVP
7/5/2017,22:00,6401,PACE
7/5/2017,22:00,2692,PACW
7/5/2017,22:00,14523,PGE
7/5/2017,22:00,2698,PSEI
7/5/2017,22:00,15296,SCE
7/5/2017,22:00,2654,SDGE
7/5/2017,22:00,83,VEA
7/5/2017,23:00,4813,AZPS
7/5/2017,23:00,29424,CA ISO
7/5/2017,23:00,5826,NEVP
7/5/2017,23:00,5870,PACE
7/5/2017,23:00,2386,PACW
7/5/2017,23:00,13167,PGE
7/5/2017,23:00,2382,PSEI
7/5/2017,23:00,13800,SCE
7/5/2017,23:00,2383,SDGE
7/5/2017,23:00,74,VEA
7/6/2017,0:00,4421,AZPS
7/6/2017,0:00,27006,CA ISO
7/6/2017,0:00,5363,NEVP
7/6/2017,0:00,5525,PACE
7/6/2017,0:00,2162,PACW
7/6/2017,0:00,12107,PGE
7/6/2017,0:00,2140,PSEI
7/6/2017,0:00,12612,SCE
7/6/2017,0:00,2220,SDGE
7/6/2017,0:00,67,VEA
7/6/2017,1:00,4122,AZPS
7/6/2017,1:00,25309,CA ISO
7/6/2017,1:00,4991,NEVP
7/6/2017,1:00,5264,PACE
7/6/2017,1:00,2029,PACW
7/6/2017,1:00,11399,PGE
7/6/2017,1:00,1988,PSEI
7/6/2017,1:00,11763,SCE
7/6/2017,1:00,2086,SDGE
7/6/2017,1:00,61,VEA
7/6/2017,2:00,3913,AZPS
7/6/2017,2:00,24385,CA ISO
7/6/2017,2:00,4730,NEVP
7/6/2017,2:00,5096,PACE
7/6/2017,2:00,1931,PACW
7/6/2017,2:00,11144,PGE
7/6/2017,2:00,1894,PSEI
7/6/2017,2:00,11173,SCE
7/6/2017,2:00,2010,SDGE
7/6/2017,2:00,58,VEA
7/6/2017,3:00,3781,AZPS
7/6/2017,3:00,23905,CA ISO
7/6/2017,3:00,4557,NEVP
7/6/2017,3:00,5036,PACE
7/6/2017,3:00,1879,PACW
7/6/2017,3:00,11031,PGE
7/6/2017,3:00,1862,PSEI
7/6/2017,3:00,10850,SCE
7/6/2017,3:00,1969,SDGE
7/6/2017,3:00,55,VEA
7/6/2017,4:00,3765,AZPS
7/6/2017,4:00,23971,CA ISO
7/6/2017,4:00,4477,NEVP
7/6/2017,4:00,5105,PACE
7/6/2017,4:00,1889,PACW
7/6/2017,4:00,11069,PGE
7/6/2017,4:00,1901,PSEI
7/6/2017,4:00,10859,SCE
7/6/2017,4:00,1988,SDGE
7/6/2017,4:00,55,VEA
7/6/2017,5:00,3830,AZPS
7/6/2017,5:00,24668,CA ISO
7/6/2017,5:00,4423,NEVP
7/6/2017,5:00,5246,PACE
7/6/2017,5:00,1988,PACW
7/6/2017,5:00,11268,PGE
7/6/2017,5:00,2002,PSEI
7/6/2017,5:00,11251,SCE
7/6/2017,5:00,2091,SDGE
7/6/2017,5:00,58,VEA
7/6/2017,6:00,3937,AZPS
7/6/2017,6:00,25680,CA ISO
7/6/2017,6:00,4456,NEVP
7/6/2017,6:00,5573,PACE
7/6/2017,6:00,2161,PACW
7/6/2017,6:00,11671,PGE
7/6/2017,6:00,2193,PSEI
7/6/2017,6:00,11773,SCE
7/6/2017,6:00,2176,SDGE
7/6/2017,6:00,60,VEA
7/6/2017,7:00,4163,AZPS
7/6/2017,7:00,27310,CA ISO
7/6/2017,7:00,4789,NEVP
7/6/2017,7:00,6006,PACE
7/6/2017,7:00,2375,PACW
7/6/2017,7:00,12232,PGE
7/6/2017,7:00,2408,PSEI
7/6/2017,7:00,12647,SCE
7/6/2017,7:00,2363,SDGE
7/6/2017,7:00,68,VEA
7/6/2017,8:00,4402,AZPS
7/6/2017,8:00,28893,CA ISO
7/6/2017,8:00,5259,NEVP
7/6/2017,8:00,6424,PACE
7/6/2017,8:00,2524,PACW
7/6/2017,8:00,12668,PGE
7/6/2017,8:00,2568,PSEI
7/6/2017,8:00,13634,SCE
7/6/2017,8:00,2514,SDGE
7/6/2017,8:00,77,VEA
7/6/2017,9:00,4655,AZPS
7/6/2017,9:00,30203,CA ISO
7/6/2017,9:00,5785,NEVP
7/6/2017,9:00,6840,PACE
7/6/2017,9:00,2658,PACW
7/6/2017,9:00,12932,PGE
7/6/2017,9:00,2682,PSEI
7/6/2017,9:00,14555,SCE
7/6/2017,9:00,2630,SDGE
7/6/2017,9:00,86,VEA
7/6/2017,10:00,4964,AZPS
7/6/2017,10:00,31839,CA ISO
7/6/2017,10:00,6297,NEVP
7/6/2017,10:00,7221,PACE
7/6/2017,10:00,2789,PACW
7/6/2017,10:00,13351,PGE
7/6/2017,10:00,2773,PSEI
7/6/2017,10:00,15679,SCE
7/6/2017,10:00,2713,SDGE
7/6/2017,10:00,96,VEA
7/6/2017,11:00,5299,AZPS
7/6/2017,11:00,33557,CA ISO
7/6/2017,11:00,6795,NEVP
7/6/2017,11:00,7556,PACE
7/6/2017,11:00,2908,PACW
7/6/2017,11:00,13847,PGE
7/6/2017,11:00,2852,PSEI
7/6/2017,11:00,16798,SCE
7/6/2017,11:00,2806,SDGE
7/6/2017,11:00,106,VEA
7/6/2017,14:00,6277,AZPS
7/6/2017,14:00,38939,CA ISO
7/6/2017,14:00,7916,NEVP
7/6/2017,14:00,8170,PACE
7/6/2017,14:00,3281,PACW
7/6/2017,14:00,15887,PGE
7/6/2017,14:00,3030,PSEI
7/6/2017,14:00,19717,SCE
7/6/2017,14:00,3209,SDGE
7/6/2017,14:00,126,VEA
7/6/2017,17:00,6901,AZPS
7/6/2017,17:00,42049,CA ISO
7/6/2017,17:00,7993,NEVP
7/6/2017,17:00,8233,PACE
7/6/2017,17:00,3467,PACW
7/6/2017,17:00,17943,PGE
7/6/2017,17:00,3209,PSEI
7/6/2017,17:00,20530,SCE
7/6/2017,17:00,3448,SDGE
7/6/2017,17:00,128,VEA
7/6/2017,18:00,6778,AZPS
7/6/2017,18:00,41804,CA ISO
7/6/2017,18:00,7914,NEVP
7/6/2017,18:00,8113,PACE
7/6/2017,18:00,3446,PACW
7/6/2017,18:00,18215,PGE
7/6/2017,18:00,3198,PSEI
7/6/2017,18:00,20068,SCE
7/6/2017,18:00,3397,SDGE
7/6/2017,18:00,124,VEA
7/6/2017,19:00,6553,AZPS
7/6/2017,19:00,40832,CA ISO
7/6/2017,19:00,7570,NEVP
7/6/2017,19:00,7843,PACE
7/6/2017,19:00,3361,PACW
7/6/2017,19:00,18099,PGE
7/6/2017,19:00,3134,PSEI
7/6/2017,19:00,19320,SCE
7/6/2017,19:00,3299,SDGE
7/6/2017,19:00,114,VEA
7/6/2017,20:00,6292,AZPS
7/6/2017,20:00,39598,CA ISO
7/6/2017,20:00,7307,NEVP
7/6/2017,20:00,7559,PACE
7/6/2017,20:00,3193,PACW
7/6/2017,20:00,17422,PGE
7/6/2017,20:00,3034,PSEI
7/6/2017,20:00,18791,SCE
7/6/2017,20:00,3280,SDGE
7/6/2017,20:00,105,VEA
7/6/2017,21:00,5920,AZPS
7/6/2017,21:00,37734,CA ISO
7/6/2017,21:00,6921,NEVP
7/6/2017,21:00,7122,PACE
7/6/2017,21:00,3048,PACW
7/6/2017,21:00,16784,PGE
7/6/2017,21:00,2943,PSEI
7/6/2017,21:00,17716,SCE
7/6/2017,21:00,3139,SDGE
7/6/2017,21:00,95,VEA
7/6/2017,22:00,5479,AZPS
7/6/2017,22:00,34447,CA ISO
7/6/2017,22:00,6399,NEVP
7/6/2017,22:00,6499,PACE
7/6/2017,22:00,2787,PACW
7/6/2017,22:00,15320,PGE
7/6/2017,22:00,2737,PSEI
7/6/2017,22:00,16202,SCE
7/6/2017,22:00,2841,SDGE
7/6/2017,22:00,84,VEA
7/6/2017,23:00,5007,AZPS
7/6/2017,23:00,31134,CA ISO
7/6/2017,23:00,5885,NEVP
7/6/2017,23:00,5986,PACE
7/6/2017,23:00,2482,PACW
7/6/2017,23:00,13816,PGE
7/6/2017,23:00,2418,PSEI
7/6/2017,23:00,14702,SCE
7/6/2017,23:00,2541,SDGE
7/6/2017,23:00,75,VEA
7/7/2017,0:00,4592,AZPS
7/7/2017,0:00,28430,CA ISO
7/7/2017,0:00,5442,NEVP
7/7/2017,0:00,5641,PACE
7/7/2017,0:00,2250,PACW
7/7/2017,0:00,12675,PGE
7/7/2017,0:00,2170,PSEI
7/7/2017,0:00,13365,SCE
7/7/2017,0:00,2322,SDGE
7/7/2017,0:00,68,VEA
7/7/2017,1:00,4308,AZPS
7/7/2017,1:00,26894,CA ISO
7/7/2017,1:00,5096,NEVP
7/7/2017,1:00,5394,PACE
7/7/2017,1:00,2094,PACW
7/7/2017,1:00,12140,PGE
7/7/2017,1:00,2016,PSEI
7/7/2017,1:00,12507,SCE
7/7/2017,1:00,2185,SDGE
7/7/2017,1:00,62,VEA
7/7/2017,2:00,4091,AZPS
7/7/2017,2:00,25701,CA ISO
7/7/2017,2:00,4848,NEVP
7/7/2017,2:00,5255,PACE
7/7/2017,2:00,1985,PACW
7/7/2017,2:00,11674,PGE
7/7/2017,2:00,1928,PSEI
7/7/2017,2:00,11855,SCE
7/7/2017,2:00,2115,SDGE
7/7/2017,2:00,57,VEA
7/7/2017,3:00,3929,AZPS
7/7/2017,3:00,25233,CA ISO
7/7/2017,3:00,4670,NEVP
7/7/2017,3:00,5208,PACE
7/7/2017,3:00,1929,PACW
7/7/2017,3:00,11699,PGE
7/7/2017,3:00,1891,PSEI
7/7/2017,3:00,11443,SCE
7/7/2017,3:00,2036,SDGE
7/7/2017,3:00,55,VEA
7/7/2017,4:00,3876,AZPS
7/7/2017,4:00,25223,CA ISO
7/7/2017,4:00,4593,NEVP
7/7/2017,4:00,5284,PACE
7/7/2017,4:00,1932,PACW
7/7/2017,4:00,11702,PGE
7/7/2017,4:00,1925,PSEI
7/7/2017,4:00,11400,SCE
7/7/2017,4:00,2068,SDGE
7/7/2017,4:00,53,VEA
7/7/2017,5:00,3867,AZPS
7/7/2017,5:00,25924,CA ISO
7/7/2017,5:00,4548,NEVP
7/7/2017,5:00,5423,PACE
7/7/2017,5:00,2028,PACW
7/7/2017,5:00,12042,PGE
7/7/2017,5:00,2019,PSEI
7/7/2017,5:00,11700,SCE
7/7/2017,5:00,2127,SDGE
7/7/2017,5:00,55,VEA
7/7/2017,6:00,3987,AZPS
7/7/2017,6:00,27080,CA ISO
7/7/2017,6:00,4629,NEVP
7/7/2017,6:00,5724,PACE
7/7/2017,6:00,2206,PACW
7/7/2017,6:00,12587,PGE
7/7/2017,6:00,2206,PSEI
7/7/2017,6:00,12179,SCE
7/7/2017,6:00,2257,SDGE
7/7/2017,6:00,57,VEA
7/7/2017,7:00,4285,AZPS
7/7/2017,7:00,28883,CA ISO
7/7/2017,7:00,4989,NEVP
7/7/2017,7:00,6121,PACE
7/7/2017,7:00,2403,PACW
7/7/2017,7:00,13315,PGE
7/7/2017,7:00,2410,PSEI
7/7/2017,7:00,13058,SCE
7/7/2017,7:00,2448,SDGE
7/7/2017,7:00,62,VEA
7/7/2017,8:00,4625,AZPS
7/7/2017,8:00,30752,CA ISO
7/7/2017,8:00,5479,NEVP
7/7/2017,8:00,6557,PACE
7/7/2017,8:00,2548,PACW
7/7/2017,8:00,13892,PGE
7/7/2017,8:00,2555,PSEI
7/7/2017,8:00,14165,SCE
7/7/2017,8:00,2624,SDGE
7/7/2017,8:00,71,VEA
7/7/2017,9:00,5007,AZPS
7/7/2017,9:00,32915,CA ISO
7/7/2017,9:00,6071,NEVP
7/7/2017,9:00,6981,PACE
7/7/2017,9:00,2680,PACW
7/7/2017,9:00,14442,PGE
7/7/2017,9:00,2657,PSEI
7/7/2017,9:00,15632,SCE
7/7/2017,9:00,2760,SDGE
7/7/2017,9:00,81,VEA
7/7/2017,10:00,5432,AZPS
7/7/2017,10:00,35238,CA ISO
7/7/2017,10:00,6639,NEVP
7/7/2017,10:00,7342,PACE
7/7/2017,10:00,2798,PACW
7/7/2017,10:00,15116,PGE
7/7/2017,10:00,2728,PSEI
7/7/2017,10:00,17119,SCE
7/7/2017,10:00,2910,SDGE
7/7/2017,10:00,93,VEA
7/7/2017,11:00,5857,AZPS
7/7/2017,11:00,37608,CA ISO
7/7/2017,11:00,7140,NEVP
7/7/2017,11:00,7639,PACE
7/7/2017,11:00,2901,PACW
7/7/2017,11:00,15912,PGE
7/7/2017,11:00,2772,PSEI
7/7/2017,11:00,18549,SCE
7/7/2017,11:00,3046,SDGE
7/7/2017,11:00,101,VEA
7/7/2017,12:00,6176,AZPS
7/7/2017,12:00,39476,CA ISO
7/7/2017,12:00,7562,NEVP
7/7/2017,12:00,7938,PACE
7/7/2017,12:00,3013,PACW
7/7/2017,12:00,16382,PGE
7/7/2017,12:00,2791,PSEI
7/7/2017,12:00,19812,SCE
7/7/2017,12:00,3173,SDGE
7/7/2017,12:00,109,VEA
7/7/2017,13:00,6526,AZPS
7/7/2017,13:00,41215,CA ISO
7/7/2017,13:00,7938,NEVP
7/7/2017,13:00,8182,PACE
7/7/2017,13:00,3109,PACW
7/7/2017,13:00,16919,PGE
7/7/2017,13:00,2796,PSEI
7/7/2017,13:00,20858,SCE
7/7/2017,13:00,3321,SDGE
7/7/2017,13:00,117,VEA
7/7/2017,14:00,6819,AZPS
7/7/2017,14:00,42976,CA ISO
7/7/2017,14:00,8271,NEVP
7/7/2017,14:00,8326,PACE
7/7/2017,14:00,3181,PACW
7/7/2017,14:00,17775,PGE
7/7/2017,14:00,2789,PSEI
7/7/2017,14:00,21606,SCE
7/7/2017,14:00,3475,SDGE
7/7/2017,14:00,120,VEA
7/7/2017,15:00,7019,AZPS
7/7/2017,15:00,44398,CA ISO
7/7/2017,15:00,8513,NEVP
7/7/2017,15:00,8420,PACE
7/7/2017,15:00,3233,PACW
7/7/2017,15:00,18618,PGE
7/7/2017,15:00,2796,PSEI
7/7/2017,15:00,22091,SCE
7/7/2017,15:00,3565,SDGE
7/7/2017,15:00,124,VEA
7/7/2017,16:00,7130,AZPS
7/7/2017,16:00,45143,CA ISO
7/7/2017,16:00,8495,NEVP
7/7/2017,16:00,8404,PACE
7/7/2017,16:00,3268,PACW
7/7/2017,16:00,19201,PGE
7/7/2017,16:00,2811,PSEI
7/7/2017,16:00,22168,SCE
7/7/2017,16:00,3648,SDGE
7/7/2017,16:00,126,VEA
7/7/2017,17:00,7120,AZPS
7/7/2017,17:00,45374,CA ISO
7/7/2017,17:00,8494,NEVP
7/7/2017,17:00,8273,PACE
7/7/2017,17:00,3250,PACW
7/7/2017,17:00,19570,PGE
7/7/2017,17:00,2832,PSEI
7/7/2017,17:00,21976,SCE
7/7/2017,17:00,3702,SDGE
7/7/2017,17:00,126,VEA
7/7/2017,18:00,6917,AZPS
7/7/2017,18:00,44867,CA ISO
7/7/2017,18:00,8418,NEVP
7/7/2017,18:00,8056,PACE
7/7/2017,18:00,3172,PACW
7/7/2017,18:00,19686,PGE
7/7/2017,18:00,2786,PSEI
7/7/2017,18:00,21435,SCE
7/7/2017,18:00,3623,SDGE
7/7/2017,18:00,123,VEA
7/7/2017,19:00,6743,AZPS
7/7/2017,19:00,43740,CA ISO
7/7/2017,19:00,8111,NEVP
7/7/2017,19:00,7721,PACE
7/7/2017,19:00,3070,PACW
7/7/2017,19:00,19533,PGE
7/7/2017,19:00,2726,PSEI
7/7/2017,19:00,20592,SCE
7/7/2017,19:00,3498,SDGE
7/7/2017,19:00,117,VEA
7/7/2017,20:00,6563,AZPS
7/7/2017,20:00,42371,CA ISO
7/7/2017,20:00,7845,NEVP
7/7/2017,20:00,7440,PACE
7/7/2017,20:00,2911,PACW
7/7/2017,20:00,18806,PGE
7/7/2017,20:00,2650,PSEI
7/7/2017,20:00,19990,SCE
7/7/2017,20:00,3472,SDGE
7/7/2017,20:00,103,VEA
7/7/2017,21:00,6278,AZPS
7/7/2017,21:00,40702,CA ISO
7/7/2017,21:00,7534,NEVP
7/7/2017,21:00,7032,PACE
7/7/2017,21:00,2809,PACW
7/7/2017,21:00,18120,PGE
7/7/2017,21:00,2628,PSEI
7/7/2017,21:00,19165,SCE
7/7/2017,21:00,3322,SDGE
7/7/2017,21:00,95,VEA
7/7/2017,22:00,5858,AZPS
7/7/2017,22:00,37412,CA ISO
7/7/2017,22:00,7022,NEVP
7/7/2017,22:00,6501,PACE
7/7/2017,22:00,2592,PACW
7/7/2017,22:00,16661,PGE
7/7/2017,22:00,2500,PSEI
7/7/2017,22:00,17624,SCE
7/7/2017,22:00,3042,SDGE
7/7/2017,22:00,85,VEA
7/7/2017,23:00,5403,AZPS
7/7/2017,23:00,34113,CA ISO
7/7/2017,23:00,6509,NEVP
7/7/2017,23:00,6029,PACE
7/7/2017,23:00,2335,PACW
7/7/2017,23:00,15156,PGE
7/7/2017,23:00,2258,PSEI
7/7/2017,23:00,16142,SCE
7/7/2017,23:00,2737,SDGE
7/7/2017,23:00,78,VEA
7/8/2017,0:00,5032,AZPS
7/8/2017,0:00,31179,CA ISO
7/8/2017,0:00,6022,NEVP
7/8/2017,0:00,5659,PACE
7/8/2017,0:00,2136,PACW
7/8/2017,0:00,13862,PGE
7/8/2017,0:00,2050,PSEI
7/8/2017,0:00,14762,SCE
7/8/2017,0:00,2483,SDGE
7/8/2017,0:00,72,VEA
7/8/2017,1:00,4786,AZPS
7/8/2017,1:00,29245,CA ISO
7/8/2017,1:00,5648,NEVP
7/8/2017,1:00,5386,PACE
7/8/2017,1:00,2004,PACW
7/8/2017,1:00,13211,PGE
7/8/2017,1:00,1917,PSEI
7/8/2017,1:00,13632,SCE
7/8/2017,1:00,2336,SDGE
7/8/2017,1:00,66,VEA
7/8/2017,2:00,4607,AZPS
7/8/2017,2:00,27563,CA ISO
7/8/2017,2:00,5325,NEVP
7/8/2017,2:00,5182,PACE
7/8/2017,2:00,1915,PACW
7/8/2017,2:00,12485,PGE
7/8/2017,2:00,1840,PSEI
7/8/2017,2:00,12808,SCE
7/8/2017,2:00,2208,SDGE
7/8/2017,2:00,62,VEA
7/8/2017,3:00,4479,AZPS
7/8/2017,3:00,26350,CA ISO
